notificationId,content,views,startDate,accountId,productId
829724,The product is on sale.,3,2019-06-28,10088739,2016484
829725,The product is on sale.,4,2019-06-09,10088742,2016487
829726,The product is on sale.,9,2019-10-13,10088745,2016490
829727,The product is on sale.,14,2019-10-01,10088748,2016493
829728,The product is on sale.,13,2020-01-03,10088751,2016496
829729,The product is on sale.,12,2020-01-14,10088754,2016499
829730,The product is on sale.,15,2019-06-17,10088757,2016502
829731,The product is on sale.,14,2019-10-12,10088760,2016505
829732,The product is on sale.,14,2019-11-22,10088763,2016508
829733,The product is on sale.,9,2019-07-12,10088766,2016511
829734,The product is on sale.,14,2020-01-03,10088769,2016514
829735,The product is on sale.,14,2019-10-23,10088772,2016517
829736,The product is on sale.,15,2019-06-18,10088775,2016520
829737,The product is on sale.,15,2019-08-30,10088778,2016523
829738,The product is on sale.,9,2019-07-13,10088781,2016526
829739,The product is on sale.,6,2019-07-22,10088784,2016529
829740,The product is on sale.,14,2019-05-30,10088787,2016532
829741,The product is on sale.,2,2020-01-04,10088790,2016535
829742,The product is on sale.,19,2019-05-21,10088793,2016538
829743,The product is on sale.,15,2019-06-26,10088796,2016541
829744,The product is on sale.,17,2019-06-09,10088799,2016544
829745,The product is on sale.,14,2020-01-06,10088802,2016547
829746,The product is on sale.,9,2019-10-04,10088805,2016550
829747,The product is on sale.,10,2019-09-24,10088808,2016553
829748,The product is on sale.,2,2019-10-12,10088811,2016556
829749,The product is on sale.,10,2019-08-20,10088814,2016559
829750,The product is on sale.,8,2019-12-28,10088817,2016562
829751,The product is on sale.,2,2019-07-01,10088820,2016565
829752,The product is on sale.,9,2020-01-23,10088823,2016568
829753,The product is on sale.,6,2019-06-16,10088826,2016571
829754,The product is on sale.,11,2019-11-11,10088829,2016574
829755,The product is on sale.,8,2019-06-21,10088832,2016577
829756,The product is on sale.,19,2019-06-26,10088835,2016580
829757,The product is on sale.,16,2019-10-05,10088838,2016583
829758,The product is on sale.,9,2019-09-04,10088841,2016586
829759,The product is on sale.,4,2019-06-07,10088844,2016589
829760,The product is on sale.,19,2019-08-10,10088847,2016592
829761,The product is on sale.,4,2019-08-28,10088850,2016595
829762,The product is on sale.,16,2019-08-14,10088853,2016598
829763,The product is on sale.,7,2019-12-29,10088856,2016601
829764,The product is on sale.,1,2019-09-30,10088859,2016604
829765,The product is on sale.,18,2019-10-14,10088862,2016607
829766,The product is on sale.,9,2019-09-30,10088865,2016610
829767,The product is on sale.,5,2019-09-12,10088868,2016613
829768,The product is on sale.,18,2019-10-05,10088871,2016616
829769,The product is on sale.,19,2019-07-12,10088874,2016619
829770,The product is on sale.,10,2019-09-14,10088877,2016622
829771,The product is on sale.,13,2019-12-12,10088880,2016625
829772,The product is on sale.,17,2019-06-15,10088883,2016628
829773,The product is on sale.,18,2019-10-23,10088886,2016631
829774,The product is on sale.,2,2019-08-02,10088889,2016634
829775,The product is on sale.,4,2019-12-01,10088892,2016637
829776,The product is on sale.,14,2019-06-04,10088895,2016640
829777,The product is on sale.,12,2019-11-22,10088898,2016643
829778,The product is on sale.,16,2019-12-05,10088901,2016646
829779,The product is on sale.,2,2019-10-23,10088904,2016649
829780,The product is on sale.,7,2019-10-01,10088907,2016652
829781,The product is on sale.,5,2019-09-05,10088910,2016655
829782,The product is on sale.,3,2019-12-26,10088913,2016658
829783,The product is on sale.,17,2019-10-29,10088916,2016661
829784,The product is on sale.,14,2019-12-29,10088919,2016664
829785,The product is on sale.,6,2020-01-16,10088922,2016667
829786,The product is on sale.,5,2019-11-30,10088925,2016670
829787,The product is on sale.,6,2019-11-07,10088928,2016673
829788,The product is on sale.,4,2019-05-19,10088931,2016676
829789,The product is on sale.,7,2019-09-04,10088934,2016679
829790,The product is on sale.,10,2019-12-29,10088937,2016682
829791,The product is on sale.,7,2019-07-11,10088940,2016685
829792,The product is on sale.,16,2019-10-07,10088943,2016688
829793,The product is on sale.,4,2019-12-27,10088946,2016691
829794,The product is on sale.,1,2019-05-16,10088949,2016694
829795,The product is on sale.,5,2019-10-25,10088952,2016697
829796,The product is on sale.,12,2019-07-05,10088955,2016700
829797,The product is on sale.,8,2019-09-09,10088958,2016703
829798,The product is on sale.,5,2019-11-11,10088961,2016706
829799,The product is on sale.,15,2019-08-16,10088964,2016709
829800,The product is on sale.,20,2019-06-07,10088967,2016712
829801,The product is on sale.,16,2019-10-04,10088970,2016715
829802,The product is on sale.,13,2019-11-04,10088973,2016718
829803,The product is on sale.,13,2019-09-23,10088976,2016721
829804,The product is on sale.,10,2019-07-16,10088979,2016724
829805,The product is on sale.,18,2019-12-05,10088982,2016727
829806,The product is on sale.,18,2019-06-09,10088985,2016730
829807,The product is on sale.,5,2019-07-16,10088988,2016733
829808,The product is on sale.,11,2019-10-23,10088991,2016736
829809,The product is on sale.,18,2019-07-30,10088994,2016739
829810,The product is on sale.,17,2019-12-28,10088997,2016742
829811,The product is on sale.,9,2019-12-19,10089000,2016745
829812,The product is on sale.,11,2019-11-26,10089003,2016748
829813,The product is on sale.,20,2019-06-15,10089006,2016751
829814,The product is on sale.,1,2020-01-09,10089009,2016754
829815,The product is on sale.,12,2019-11-20,10089012,2016757
829816,The product is on sale.,6,2019-10-10,10089015,2016760
829817,The product is on sale.,17,2019-06-17,10089018,2016763
829818,The product is on sale.,15,2019-10-17,10089021,2016766
829819,The product is on sale.,20,2020-01-02,10089024,2016769
829820,The product is on sale.,15,2019-12-16,10089027,2016772
829821,The product is on sale.,19,2019-05-26,10089030,2016775
829822,The product is on sale.,1,2019-08-16,10089033,2016778
829823,The product is on sale.,8,2020-01-16,10089036,2016781
829824,The product is on sale.,9,2019-09-23,10089039,2016784
829825,The product is on sale.,15,2019-11-15,10089042,2016787
829826,The product is on sale.,1,2019-06-02,10089045,2016790
829827,The product is on sale.,12,2020-01-02,10089048,2016793
829828,The product is on sale.,4,2019-05-27,10089051,2016796
829829,The product is on sale.,1,2019-08-10,10089054,2016799
829830,The product is on sale.,4,2019-08-31,10089057,2016802
829831,The product is on sale.,4,2019-08-17,10089060,2016805
829832,The product is on sale.,1,2020-01-23,10089063,2016808
829833,The product is on sale.,6,2019-08-06,10089066,2016811
829834,The product is on sale.,17,2019-10-11,10089069,2016814
829835,The product is on sale.,9,2019-09-26,10089072,2016817
829836,The product is on sale.,19,2019-08-17,10089075,2016820
829837,The product is on sale.,10,2019-08-05,10089078,2016823
829838,The product is on sale.,13,2019-09-30,10089081,2016826
829839,The product is on sale.,11,2019-11-11,10089084,2016829
829840,The product is on sale.,1,2019-07-27,10089087,2016832
829841,The product is on sale.,2,2019-10-16,10089090,2016835
829842,The product is on sale.,8,2019-08-26,10089093,2016838
829843,The product is on sale.,7,2020-01-02,10089096,2016841
829844,The product is on sale.,17,2020-01-12,10089099,2016844
829845,The product is on sale.,16,2020-01-21,10089102,2016847
829846,The product is on sale.,5,2019-09-21,10089105,2016850
829847,The product is on sale.,2,2019-07-23,10089108,2016853
829848,The product is on sale.,14,2019-10-28,10089111,2016856
829849,The product is on sale.,20,2019-08-05,10089114,2016859
829850,The product is on sale.,17,2019-10-19,10089117,2016862
829851,The product is on sale.,1,2019-09-11,10089120,2016865
829852,The product is on sale.,18,2019-06-30,10089123,2016868
829853,The product is on sale.,9,2019-06-07,10089126,2016871
829854,The product is on sale.,7,2019-10-28,10089129,2016874
829855,The product is on sale.,9,2019-08-22,10089132,2016877
829856,The product is on sale.,15,2019-11-30,10089135,2016880
829857,The product is on sale.,19,2019-05-09,10089138,2016883
829858,The product is on sale.,7,2019-05-14,10089141,2016886
829859,The product is on sale.,1,2019-05-14,10089144,2016889
829860,The product is on sale.,13,2019-08-28,10089147,2016892
829861,The product is on sale.,8,2019-06-10,10089150,2016895
829862,The product is on sale.,15,2019-08-03,10089153,2016898
829863,The product is on sale.,9,2019-10-26,10089156,2016901
829864,The product is on sale.,17,2019-07-02,10089159,2016904
829865,The product is on sale.,15,2019-09-10,10089162,2016907
829866,The product is on sale.,10,2019-07-17,10089165,2016910
829867,The product is on sale.,9,2019-07-08,10089168,2016913
829868,The product is on sale.,14,2019-10-23,10089171,2016916
829869,The product is on sale.,17,2019-10-19,10089174,2016919
829870,The product is on sale.,11,2019-11-28,10089177,2016922
829871,The product is on sale.,15,2019-09-22,10089180,2016925
829872,The product is on sale.,18,2019-08-05,10089183,2016928
829873,The product is on sale.,16,2019-08-15,10089186,2016931
829874,The product is on sale.,12,2019-05-26,10089189,2016934
829875,The product is on sale.,16,2019-10-08,10089192,2016937
829876,The product is on sale.,3,2020-01-19,10089195,2016940
829877,The product is on sale.,10,2019-11-04,10089198,2016943
829878,The product is on sale.,6,2019-10-07,10089201,2016946
829879,The product is on sale.,9,2019-09-13,10089204,2016949
829880,The product is on sale.,19,2019-09-24,10089207,2016952
829881,The product is on sale.,4,2019-05-27,10089210,2016955
829882,The product is on sale.,6,2019-12-04,10089213,2016958
829883,The product is on sale.,6,2019-07-16,10089216,2016961
829884,The product is on sale.,7,2019-07-31,10089219,2016964
829885,The product is on sale.,14,2019-08-10,10089222,2016967
829886,The product is on sale.,1,2019-06-03,10089225,2016970
829887,The product is on sale.,2,2019-10-23,10089228,2016973
829888,The product is on sale.,6,2019-10-20,10089231,2016976
829889,The product is on sale.,9,2019-09-11,10089234,2016979
829890,The product is on sale.,12,2019-06-28,10089237,2016982
829891,The product is on sale.,10,2019-07-25,10089240,2016985
829892,The product is on sale.,16,2019-05-17,10089243,2016988
829893,The product is on sale.,15,2019-09-12,10089246,2016991
829894,The product is on sale.,7,2019-12-03,10089249,2016994
829895,The product is on sale.,4,2019-07-24,10089252,2016997
829896,The product is on sale.,10,2019-07-26,10089255,2017000
829897,The product is on sale.,19,2019-09-21,10089258,2017003
829898,The product is on sale.,18,2019-07-13,10089261,2017006
829899,The product is on sale.,9,2019-09-21,10089264,2017009
829900,The product is on sale.,6,2019-06-03,10089267,2017012
829901,The product is on sale.,20,2019-12-21,10089270,2017015
829902,The product is on sale.,5,2019-08-08,10089273,2017018
829903,The product is on sale.,20,2019-12-24,10089276,2017021
829904,The product is on sale.,7,2019-11-22,10089279,2017024
829905,The product is on sale.,17,2019-05-31,10089282,2017027
829906,The product is on sale.,18,2019-05-30,10089285,2017030
829907,The product is on sale.,18,2019-08-02,10089288,2017033
829908,The product is on sale.,20,2019-11-09,10089291,2017036
829909,The product is on sale.,7,2019-06-06,10089294,2017039
829910,The product is on sale.,19,2019-07-24,10089297,2017042
829911,The product is on sale.,12,2019-11-08,10089300,2017045
829912,The product is on sale.,4,2019-06-19,10089303,2017048
829913,The product is on sale.,11,2020-01-13,10089306,2017051
829914,The product is on sale.,17,2019-11-02,10089309,2017054
829915,The product is on sale.,18,2019-11-05,10089312,2017057
829916,The product is on sale.,16,2019-05-31,10089315,2017060
829917,The product is on sale.,3,2019-05-29,10089318,2017063
829918,The product is on sale.,20,2019-08-15,10089321,2017066
829919,The product is on sale.,20,2019-07-21,10089324,2017069
829920,The product is on sale.,17,2019-07-19,10089327,2017072
829921,The product is on sale.,10,2019-10-15,10089330,2017075
829922,The product is on sale.,16,2019-12-24,10089333,2017078
829923,The product is on sale.,16,2019-09-20,10089336,2017081
829924,The product is on sale.,20,2019-12-19,10089339,2017084
829925,The product is on sale.,8,2019-12-11,10089342,2017087
829926,The product is on sale.,2,2019-11-28,10089345,2017090
829927,The product is on sale.,9,2019-05-26,10089348,2017093
829928,The product is on sale.,9,2019-09-23,10089351,2017096
829929,The product is on sale.,10,2020-01-23,10089354,2017099
829930,The product is on sale.,4,2019-09-13,10089357,2017102
829931,The product is on sale.,13,2019-07-12,10089360,2017105
829932,The product is on sale.,19,2019-06-02,10089363,2017108
829933,The product is on sale.,16,2019-07-22,10089366,2017111
829934,The product is on sale.,10,2019-08-25,10089369,2017114
829935,The product is on sale.,2,2019-11-16,10089372,2017117
829936,The product is on sale.,12,2019-11-25,10089375,2017120
829937,The product is on sale.,7,2020-01-10,10089378,2017123
829938,The product is on sale.,19,2019-11-04,10089381,2017126
829939,The product is on sale.,3,2020-01-08,10089384,2017129
829940,The product is on sale.,3,2019-07-25,10089387,2017132
829941,The product is on sale.,3,2020-01-06,10089390,2017135
829942,The product is on sale.,13,2019-05-23,10089393,2017138
829943,The product is on sale.,2,2019-09-28,10089396,2017141
829944,The product is on sale.,8,2019-10-24,10089399,2017144
