cartNumber,created,AccountNumber
389410,2019-04-24,10074892
389415,2019-02-26,10074893
389420,2019-04-14,10074894
389425,2019-03-06,10074895
389430,2019-08-20,10074896
389435,2019-04-17,10074897
389440,2019-03-20,10074898
389445,2019-03-21,10074899
389450,2019-10-29,10074900
389455,2019-10-06,10074901
389460,2019-08-06,10074902
389465,2019-05-19,10074903
389470,2019-03-30,10074904
389475,2020-02-10,10074905
389480,2019-08-10,10074906
389485,2019-10-22,10074907
389490,2019-04-01,10074908
389495,2019-03-06,10074909
389500,2019-02-03,10074910
389505,2019-10-07,10074911
389510,2019-12-15,10074912
389515,2019-05-12,10074913
389520,2019-09-06,10074914
389525,2019-02-25,10074915
389530,2019-07-04,10074916
389535,2019-04-03,10074917
389540,2020-01-01,10074918
389545,2020-01-25,10074919
389550,2019-08-06,10074920
389555,2020-02-03,10074921
389560,2019-03-09,10074922
389565,2019-03-29,10074923
389570,2019-02-02,10074924
389575,2019-05-06,10074925
389580,2019-01-27,10074926
389585,2019-06-23,10074927
389590,2020-02-03,10074928
389595,2019-06-05,10074929
389600,2019-03-28,10074930
389605,2019-07-28,10074931
389610,2019-03-14,10074932
389615,2019-08-19,10074933
389620,2020-01-16,10074934
389625,2019-11-05,10074935
389630,2019-02-16,10074936
389635,2019-05-29,10074937
389640,2019-02-09,10074938
389645,2019-01-18,10074939
389650,2019-03-30,10074940
389655,2019-12-30,10074941
389660,2019-05-31,10074942
389665,2019-12-08,10074943
389670,2019-08-17,10074944
389675,2019-05-01,10074945
389680,2019-01-08,10074946
389685,2019-01-06,10074947
389690,2020-01-03,10074948
389695,2019-07-28,10074949
389700,2020-02-11,10074950
389705,2020-01-18,10074951
389710,2019-02-11,10074952
389715,2019-03-06,10074953
389720,2019-11-22,10074954
389725,2019-12-04,10074955
389730,2020-02-01,10074956
389735,2019-03-21,10074957
389740,2020-01-31,10074958
389745,2019-05-22,10074959
389750,2019-02-18,10074960
389755,2019-06-19,10074961
389760,2019-03-30,10074962
389765,2019-11-14,10074963
389770,2019-05-10,10074964
389775,2019-03-14,10074965
389780,2020-01-09,10074966
389785,2019-04-16,10074967
389790,2019-05-05,10074968
389795,2020-02-07,10074969
389800,2019-01-15,10074970
389805,2019-05-29,10074971
389810,2019-10-18,10074972
389815,2019-06-24,10074973
389820,2019-01-21,10074974
389825,2019-03-27,10074975
389830,2019-08-17,10074976
389835,2019-09-25,10074977
389840,2019-04-03,10074978
389845,2019-10-18,10074979
389850,2019-03-30,10074980
389855,2019-06-30,10074981
389860,2019-12-01,10074982
389865,2020-02-14,10074983
389870,2019-02-06,10074984
389875,2019-07-06,10074985
389880,2019-12-26,10074986
389885,2019-06-30,10074987
389890,2019-10-30,10074988
389895,2019-11-20,10074989
389900,2019-10-19,10074990
389905,2019-08-20,10074991
389910,2019-04-06,10074992
389915,2019-12-07,10074993
389920,2019-10-23,10074994
389925,2019-04-27,10074995
389930,2019-03-22,10074996
389935,2019-06-26,10074997
389940,2019-10-23,10074998
389945,2019-01-20,10074999
389950,2020-02-02,10075000
389955,2019-07-07,10075001
389960,2019-09-06,10075002
389965,2019-11-09,10075003
389970,2019-12-15,10075004
389975,2019-08-12,10075005
389980,2020-02-10,10075006
389985,2019-05-25,10075007
389990,2019-12-14,10075008
389995,2019-10-28,10075009
390000,2019-07-11,10075010
390005,2019-12-10,10075011
390010,2019-08-10,10075012
390015,2019-07-31,10075013
390020,2020-01-12,10075014
390025,2019-04-20,10075015
390030,2019-09-23,10075016
390035,2019-11-03,10075017
390040,2019-06-15,10075018
390045,2020-01-25,10075019
390050,2019-08-08,10075020
390055,2019-05-24,10075021
390060,2019-07-24,10075022
390065,2019-07-27,10075023
390070,2020-02-12,10075024
390075,2019-12-04,10075025
390080,2019-02-26,10075026
390085,2019-08-06,10075027
390090,2019-04-05,10075028
390095,2019-08-17,10075029
390100,2019-12-05,10075030
390105,2019-11-07,10075031
390110,2019-02-19,10075032
390115,2019-06-18,10075033
390120,2019-04-07,10075034
390125,2019-01-14,10075035
390130,2019-09-18,10075036
390135,2020-01-15,10075037
390140,2019-07-09,10075038
390145,2019-01-11,10075039
390150,2019-08-26,10075040
390155,2019-10-31,10075041
390160,2019-10-04,10075042
390165,2019-10-11,10075043
390170,2019-10-29,10075044
390175,2019-12-09,10075045
390180,2019-12-08,10075046
390185,2019-03-11,10075047
390190,2019-07-27,10075048
390195,2020-01-28,10075049
390200,2019-04-05,10075050
390205,2019-09-03,10075051
390210,2020-01-02,10075052
390215,2019-01-05,10075053
390220,2019-06-27,10075054
390225,2019-09-24,10075055
390230,2019-09-04,10075056
390235,2020-02-12,10075057
390240,2019-03-28,10075058
390245,2019-06-05,10075059
390250,2019-11-10,10075060
390255,2019-11-04,10075061
390260,2020-01-25,10075062
390265,2019-05-13,10075063
390270,2019-01-07,10075064
390275,2019-12-09,10075065
390280,2019-06-03,10075066
390285,2019-01-04,10075067
390290,2019-03-23,10075068
390295,2019-07-31,10075069
390300,2019-05-11,10075070
390305,2019-05-19,10075071
390310,2019-04-12,10075072
390315,2019-05-22,10075073
390320,2019-02-09,10075074
390325,2019-05-29,10075075
390330,2019-08-02,10075076
390335,2019-06-26,10075077
390340,2019-02-16,10075078
390345,2019-09-30,10075079
390350,2019-03-27,10075080
390355,2019-08-25,10075081
390360,2019-04-04,10075082
390365,2019-07-06,10075083
390370,2019-02-22,10075084
390375,2019-09-27,10075085
390380,2019-01-08,10075086
390385,2019-10-27,10075087
390390,2019-05-26,10075088
390395,2019-02-08,10075089
390400,2019-09-29,10075090
390405,2019-09-04,10075091
390410,2019-02-16,10075092
390415,2020-01-30,10075093
390420,2019-10-29,10075094
390425,2019-09-20,10075095
390430,2019-03-15,10075096
390435,2019-04-08,10075097
390440,2019-07-15,10075098
390445,2019-01-20,10075099
390450,2019-09-12,10075100
390455,2019-10-28,10075101
390460,2020-01-31,10075102
390465,2019-11-13,10075103
390470,2019-05-03,10075104
390475,2019-06-11,10075105
390480,2019-08-29,10075106
390485,2019-06-19,10075107
390490,2019-02-06,10075108
390495,2019-01-19,10075109
390500,2019-09-21,10075110
390505,2019-04-17,10075111
390510,2019-04-08,10075112
390515,2019-07-28,10075113
390520,2019-02-08,10075114
390525,2019-08-07,10075115
390530,2019-12-15,10075116
390535,2020-01-07,10075117
390540,2019-02-15,10075118
390545,2019-11-23,10075119
390550,2019-12-11,10075120
390555,2019-06-28,10075121
390560,2019-04-21,10075122
390565,2019-10-05,10075123
390570,2019-12-25,10075124
390575,2019-08-22,10075125
390580,2019-08-24,10075126
390585,2019-08-23,10075127
390590,2019-01-21,10075128
390595,2019-10-30,10075129
390600,2019-03-20,10075130
390605,2019-06-16,10075131
390610,2019-04-08,10075132
390615,2019-07-15,10075133
390620,2019-06-07,10075134
390625,2019-09-22,10075135
390630,2019-02-01,10075136
390635,2019-04-17,10075137
390640,2019-07-26,10075138
390645,2020-01-23,10075139
390650,2019-07-06,10075140
390655,2019-08-18,10075141
390660,2019-03-16,10075142
390665,2019-06-22,10075143
390670,2019-03-08,10075144
390675,2019-02-28,10075145
390680,2019-06-08,10075146
390685,2019-08-30,10075147
390690,2019-03-08,10075148
390695,2019-04-12,10075149
390700,2019-10-27,10075150
390705,2019-08-09,10075151
390710,2019-06-30,10075152
390715,2019-05-27,10075153
390720,2019-07-21,10075154
390725,2019-11-07,10075155
390730,2019-01-01,10075156
390735,2019-11-18,10075157
390740,2020-01-20,10075158
390745,2019-04-26,10075159
390750,2019-05-18,10075160
390755,2019-08-18,10075161
390760,2019-05-04,10075162
390765,2019-04-01,10075163
390770,2019-12-16,10075164
390775,2019-04-21,10075165
390780,2019-02-04,10075166
390785,2019-04-18,10075167
390790,2019-12-27,10075168
390795,2019-09-24,10075169
390800,2019-04-30,10075170
390805,2020-01-26,10075171
390810,2019-03-08,10075172
390815,2019-04-10,10075173
390820,2019-10-20,10075174
390825,2019-05-28,10075175
390830,2019-11-28,10075176
390835,2019-04-22,10075177
390840,2019-10-02,10075178
390845,2019-10-24,10075179
390850,2020-02-06,10075180
390855,2019-11-16,10075181
390860,2020-01-22,10075182
390865,2019-12-10,10075183
390870,2019-09-01,10075184
390875,2019-12-22,10075185
390880,2020-02-01,10075186
390885,2019-12-12,10075187
390890,2019-08-09,10075188
390895,2020-01-26,10075189
390900,2019-11-27,10075190
390905,2019-12-04,10075191
390910,2019-04-19,10075192
390915,2019-08-10,10075193
390920,2019-03-26,10075194
390925,2019-10-23,10075195
390930,2019-04-22,10075196
390935,2019-07-26,10075197
390940,2019-04-21,10075198
390945,2019-12-28,10075199
390950,2019-10-05,10075200
390955,2019-08-05,10075201
390960,2019-01-22,10075202
390965,2019-12-14,10075203
390970,2019-01-01,10075204
390975,2019-04-22,10075205
390980,2019-04-03,10075206
390985,2019-07-29,10075207
390990,2019-01-08,10075208
390995,2019-12-06,10075209
391000,2019-01-16,10075210
391005,2019-03-11,10075211
391010,2019-07-22,10075212
391015,2019-04-14,10075213
391020,2019-03-18,10075214
391025,2019-05-13,10075215
391030,2020-01-17,10075216
391035,2019-10-03,10075217
391040,2019-03-29,10075218
391045,2019-08-19,10075219
391050,2019-07-27,10075220
391055,2019-11-26,10075221
391060,2019-01-08,10075222
391065,2019-09-24,10075223
391070,2019-04-22,10075224
391075,2019-04-26,10075225
391080,2019-12-18,10075226
391085,2019-11-04,10075227
391090,2019-02-21,10075228
391095,2020-01-21,10075229
391100,2019-01-08,10075230
391105,2019-07-16,10075231
391110,2019-12-21,10075232
391115,2020-01-16,10075233
391120,2019-09-15,10075234
391125,2019-01-07,10075235
391130,2019-05-22,10075236
391135,2019-05-09,10075237
391140,2019-10-14,10075238
391145,2019-12-18,10075239
391150,2019-06-26,10075240
391155,2019-10-14,10075241
391160,2019-10-29,10075242
391165,2019-07-26,10075243
391170,2019-07-28,10075244
391175,2019-01-07,10075245
391180,2019-04-01,10075246
391185,2019-03-22,10075247
391190,2019-05-26,10075248
391195,2019-09-13,10075249
391200,2019-01-25,10075250
391205,2020-02-09,10075251
391210,2019-08-16,10075252
391215,2019-05-16,10075253
391220,2019-06-10,10075254
391225,2019-11-27,10075255
391230,2019-04-19,10075256
391235,2019-12-21,10075257
391240,2019-10-15,10075258
391245,2019-08-13,10075259
391250,2020-01-17,10075260
391255,2019-11-26,10075261
391260,2020-02-08,10075262
391265,2019-06-28,10075263
391270,2019-09-22,10075264
391275,2019-10-02,10075265
391280,2019-03-18,10075266
391285,2019-10-05,10075267
391290,2019-02-18,10075268
391295,2020-01-11,10075269
391300,2019-06-19,10075270
391305,2019-12-28,10075271
391310,2019-03-03,10075272
391315,2019-09-16,10075273
391320,2019-03-08,10075274
391325,2020-01-21,10075275
391330,2019-05-12,10075276
391335,2019-12-30,10075277
391340,2019-06-27,10075278
391345,2019-12-17,10075279
391350,2019-09-06,10075280
391355,2019-01-12,10075281
391360,2019-04-25,10075282
391365,2019-12-28,10075283
391370,2019-12-20,10075284
391375,2019-03-09,10075285
391380,2019-11-30,10075286
391385,2019-03-02,10075287
391390,2019-11-14,10075288
391395,2019-12-31,10075289
391400,2019-10-03,10075290
391405,2019-05-02,10075291
391410,2019-09-20,10075292
391415,2019-08-19,10075293
391420,2019-03-29,10075294
391425,2020-01-30,10075295
391430,2019-03-19,10075296
391435,2019-04-09,10075297
391440,2019-04-14,10075298
391445,2019-11-23,10075299
391450,2019-10-30,10075300
391455,2019-11-14,10075301
391460,2019-03-01,10075302
391465,2019-03-17,10075303
391470,2019-06-22,10075304
391475,2019-04-09,10075305
391480,2019-12-29,10075306
391485,2019-05-07,10075307
391490,2019-04-24,10075308
391495,2020-01-26,10075309
391500,2019-03-16,10075310
391505,2019-11-10,10075311
391510,2019-07-22,10075312
391515,2019-12-11,10075313
391520,2019-08-03,10075314
391525,2019-11-26,10075315
391530,2019-12-04,10075316
391535,2019-05-10,10075317
391540,2020-01-11,10075318
391545,2020-02-14,10075319
391550,2019-07-23,10075320
391555,2019-04-15,10075321
391560,2019-04-21,10075322
391565,2019-01-02,10075323
391570,2020-02-04,10075324
391575,2020-01-24,10075325
391580,2019-07-25,10075326
391585,2020-01-28,10075327
391590,2019-01-29,10075328
391595,2019-08-16,10075329
391600,2019-07-24,10075330
391605,2019-08-06,10075331
391610,2019-07-30,10075332
391615,2019-08-08,10075333
391620,2019-02-04,10075334
391625,2019-09-02,10075335
391630,2020-01-06,10075336
391635,2019-01-14,10075337
391640,2019-11-06,10075338
391645,2019-02-19,10075339
391650,2019-05-01,10075340
391655,2019-11-25,10075341
391660,2019-12-04,10075342
391665,2020-02-07,10075343
391670,2019-04-07,10075344
391675,2019-05-29,10075345
391680,2019-01-25,10075346
391685,2019-12-14,10075347
391690,2019-12-10,10075348
391695,2019-01-08,10075349
391700,2019-02-17,10075350
391705,2019-08-24,10075351
391710,2019-02-02,10075352
391715,2019-10-25,10075353
391720,2019-06-01,10075354
391725,2019-09-30,10075355
391730,2019-08-01,10075356
391735,2019-08-15,10075357
391740,2020-01-31,10075358
391745,2019-09-25,10075359
391750,2020-01-16,10075360
391755,2019-11-23,10075361
391760,2020-02-08,10075362
391765,2019-12-02,10075363
391770,2019-03-12,10075364
391775,2019-08-16,10075365
391780,2019-12-14,10075366
391785,2019-06-24,10075367
391790,2019-01-09,10075368
391795,2019-04-27,10075369
391800,2019-01-28,10075370
391805,2019-12-23,10075371
391810,2019-07-18,10075372
391815,2019-03-24,10075373
391820,2019-06-05,10075374
391825,2019-04-04,10075375
391830,2019-07-01,10075376
391835,2020-01-12,10075377
391840,2020-01-07,10075378
391845,2019-09-01,10075379
391850,2020-01-21,10075380
391855,2019-05-24,10075381
391860,2019-05-16,10075382
391865,2019-11-25,10075383
391870,2020-02-12,10075384
391875,2019-03-30,10075385
391880,2020-02-13,10075386
391885,2019-03-15,10075387
391890,2019-05-25,10075388
391895,2019-07-29,10075389
391900,2019-01-27,10075390
391905,2019-11-19,10075391
391910,2019-10-28,10075392
391915,2019-07-23,10075393
391920,2019-03-12,10075394
391925,2019-12-16,10075395
391930,2019-02-09,10075396
391935,2019-09-13,10075397
391940,2019-12-21,10075398
391945,2019-09-24,10075399
391950,2019-09-08,10075400
391955,2019-05-29,10075401
391960,2019-02-06,10075402
391965,2019-11-02,10075403
391970,2019-11-01,10075404
391975,2019-11-17,10075405
391980,2019-08-08,10075406
391985,2019-07-23,10075407
391990,2019-11-25,10075408
391995,2019-12-16,10075409
392000,2019-08-23,10075410
392005,2019-09-27,10075411
392010,2019-01-27,10075412
392015,2019-03-29,10075413
392020,2019-12-15,10075414
392025,2019-04-24,10075415
392030,2019-04-26,10075416
392035,2020-01-05,10075417
392040,2019-12-08,10075418
392045,2019-05-03,10075419
392050,2019-08-18,10075420
392055,2019-08-09,10075421
392060,2020-01-25,10075422
392065,2019-05-26,10075423
392070,2019-02-16,10075424
392075,2019-10-01,10075425
392080,2019-05-31,10075426
392085,2019-05-19,10075427
392090,2019-02-25,10075428
392095,2019-03-15,10075429
392100,2019-06-12,10075430
392105,2019-09-10,10075431
392110,2020-01-09,10075432
392115,2019-08-27,10075433
392120,2019-12-06,10075434
392125,2019-05-23,10075435
392130,2019-06-12,10075436
392135,2019-03-23,10075437
392140,2019-12-08,10075438
392145,2019-05-21,10075439
392150,2019-08-13,10075440
392155,2019-04-30,10075441
392160,2019-11-22,10075442
392165,2019-10-09,10075443
392170,2019-12-12,10075444
392175,2019-06-12,10075445
392180,2019-11-22,10075446
392185,2019-10-02,10075447
392190,2019-05-07,10075448
392195,2019-05-12,10075449
392200,2019-04-27,10075450
392205,2019-01-04,10075451
392210,2019-04-09,10075452
392215,2019-05-23,10075453
392220,2019-11-15,10075454
392225,2019-05-12,10075455
392230,2019-07-17,10075456
392235,2020-01-17,10075457
392240,2019-04-25,10075458
392245,2019-11-07,10075459
392250,2019-09-21,10075460
392255,2019-01-10,10075461
392260,2019-07-25,10075462
392265,2019-03-19,10075463
392270,2019-08-21,10075464
392275,2019-06-04,10075465
392280,2019-08-09,10075466
392285,2019-09-07,10075467
392290,2019-03-29,10075468
392295,2019-06-04,10075469
392300,2019-10-25,10075470
392305,2020-01-25,10075471
392310,2019-10-24,10075472
392315,2019-12-15,10075473
392320,2019-08-24,10075474
392325,2020-01-30,10075475
392330,2019-09-16,10075476
392335,2019-02-14,10075477
392340,2019-09-25,10075478
392345,2019-02-04,10075479
392350,2019-06-20,10075480
392355,2020-02-03,10075481
392360,2019-10-02,10075482
392365,2019-08-04,10075483
392370,2019-09-10,10075484
392375,2019-10-05,10075485
392380,2019-06-11,10075486
392385,2019-08-15,10075487
392390,2019-09-24,10075488
392395,2019-01-07,10075489
392400,2019-05-02,10075490
392405,2019-11-14,10075491
392410,2019-06-01,10075492
392415,2019-12-23,10075493
392420,2019-04-07,10075494
392425,2019-06-23,10075495
392430,2019-03-11,10075496
392435,2019-07-29,10075497
392440,2019-02-24,10075498
392445,2019-09-16,10075499
392450,2019-06-08,10075500
392455,2019-12-10,10075501
