TransactionId,PaymentMade,cardDetails,OrderNumber
4343027,2019-06-30,5473677,8243648
4343041,2019-03-18,5473680,8243658
4343055,2019-01-12,5473683,8243668
4343069,2019-11-30,5473686,8243678
4343083,2019-06-16,5473689,8243688
4343097,2019-01-08,5473692,8243698
4343111,2020-01-26,5473695,8243708
4343125,2019-11-26,5473698,8243718
4343139,2020-01-26,5473701,8243728
4343153,2019-01-29,5473704,8243738
4343167,2019-05-07,5473707,8243748
4343181,2019-11-28,5473710,8243758
4343195,2019-02-25,5473713,8243768
4343209,2019-09-23,5473716,8243778
4343223,2019-04-23,5473719,8243788
4343237,2019-09-02,5473722,8243798
4343251,2019-10-05,5473725,8243808
4343265,2019-12-19,5473728,8243818
4343279,2020-01-30,5473731,8243828
4343293,2019-08-04,5473734,8243838
4343307,2019-09-05,5473737,8243848
4343321,2019-05-15,5473740,8243858
4343335,2019-08-24,5473743,8243868
4343349,2020-02-08,5473746,8243878
4343363,2019-08-21,5473749,8243888
4343377,2019-12-30,5473752,8243898
4343391,2019-03-24,5473755,8243908
4343405,2019-08-03,5473758,8243918
4343419,2019-09-14,5473761,8243928
4343433,2019-01-08,5473764,8243938
4343447,2019-10-16,5473767,8243948
4343461,2019-08-27,5473770,8243958
4343475,2019-06-27,5473773,8243968
4343489,2020-02-03,5473776,8243978
4343503,2019-11-29,5473779,8243988
4343517,2019-04-02,5473782,8243998
4343531,2019-10-06,5473785,8244008
4343545,2019-01-27,5473788,8244018
4343559,2019-09-24,5473791,8244028
4343573,2020-02-20,5473794,8244038
4343587,2020-01-30,5473797,8244048
4343601,2019-12-20,5473800,8244058
4343615,2019-11-12,5473803,8244068
4343629,2020-01-16,5473806,8244078
4343643,2019-01-10,5473809,8244088
4343657,2019-04-07,5473812,8244098
4343671,2020-02-07,5473815,8244108
4343685,2019-05-01,5473818,8244118
4343699,2019-03-20,5473821,8244128
4343713,2020-01-20,5473824,8244138
4343727,2019-11-22,5473827,8244148
4343741,2019-10-17,5473830,8244158
4343755,2019-04-04,5473833,8244168
4343769,2019-09-02,5473836,8244178
4343783,2020-01-24,5473839,8244188
4343797,2019-06-23,5473842,8244198
4343811,2019-05-28,5473845,8244208
4343825,2020-01-19,5473848,8244218
4343839,2019-10-21,5473851,8244228
4343853,2019-02-27,5473854,8244238
4343867,2019-01-16,5473857,8244248
4343881,2020-02-06,5473860,8244258
4343895,2019-12-13,5473863,8244268
4343909,2019-03-05,5473866,8244278
4343923,2019-09-02,5473869,8244288
4343937,2019-06-02,5473872,8244298
4343951,2019-07-18,5473875,8244308
4343965,2019-03-31,5473878,8244318
4343979,2019-08-17,5473881,8244328
4343993,2019-07-01,5473884,8244338
4344007,2020-01-14,5473887,8244348
4344021,2019-07-16,5473890,8244358
4344035,2020-01-19,5473893,8244368
4344049,2019-04-06,5473896,8244378
4344063,2019-06-29,5473899,8244388
4344077,2019-10-14,5473902,8244398
4344091,2019-10-30,5473905,8244408
4344105,2019-05-25,5473908,8244418
4344119,2019-05-07,5473911,8244428
4344133,2019-06-05,5473914,8244438
4344147,2019-09-08,5473917,8244448
4344161,2019-07-05,5473920,8244458
4344175,2019-02-07,5473923,8244468
4344189,2019-11-15,5473926,8244478
4344203,2019-12-21,5473929,8244488
4344217,2019-03-24,5473932,8244498
4344231,2019-01-28,5473935,8244508
4344245,2019-06-30,5473938,8244518
4344259,2020-02-18,5473941,8244528
4344273,2019-07-27,5473944,8244538
4344287,2019-09-13,5473947,8244548
4344301,2019-11-25,5473950,8244558
4344315,2019-07-21,5473953,8244568
4344329,2019-07-15,5473956,8244578
4344343,2019-04-04,5473959,8244588
4344357,2019-03-15,5473962,8244598
4344371,2019-01-20,5473965,8244608
4344385,2019-01-14,5473968,8244618
4344399,2020-02-01,5473971,8244628
4344413,2019-08-04,5473974,8244638
4344427,2019-04-07,5473977,8244648
4344441,2019-06-08,5473980,8244658
4344455,2019-10-04,5473983,8244668
4344469,2019-10-25,5473986,8244678
4344483,2020-02-25,5473989,8244688
4344497,2019-03-25,5473992,8244698
4344511,2019-10-06,5473995,8244708
4344525,2019-06-14,5473998,8244718
4344539,2019-09-18,5474001,8244728
4344553,2020-02-28,5474004,8244738
4344567,2019-06-18,5474007,8244748
4344581,2019-11-02,5474010,8244758
4344595,2019-09-29,5474013,8244768
4344609,2019-10-22,5474016,8244778
4344623,2019-01-23,5474019,8244788
4344637,2019-11-14,5474022,8244798
4344651,2019-08-26,5474025,8244808
4344665,2019-09-16,5474028,8244818
4344679,2019-10-04,5474031,8244828
4344693,2019-11-30,5474034,8244838
4344707,2019-12-05,5474037,8244848
4344721,2019-12-23,5474040,8244858
4344735,2019-01-20,5474043,8244868
4344749,2019-01-22,5474046,8244878
4344763,2019-03-25,5474049,8244888
4344777,2019-01-13,5474052,8244898
4344791,2019-02-23,5474055,8244908
4344805,2019-04-27,5474058,8244918
4344819,2020-01-03,5474061,8244928
4344833,2019-04-01,5474064,8244938
4344847,2019-06-20,5474067,8244948
4344861,2019-12-31,5474070,8244958
4344875,2019-02-06,5474073,8244968
4344889,2019-01-18,5474076,8244978
4344903,2019-08-19,5474079,8244988
4344917,2019-11-24,5474082,8244998
4344931,2019-04-15,5474085,8245008
4344945,2019-01-30,5474088,8245018
4344959,2019-06-21,5474091,8245028
4344973,2019-10-08,5474094,8245038
4344987,2019-05-03,5474097,8245048
4345001,2019-12-16,5474100,8245058
4345015,2019-11-08,5474103,8245068
4345029,2019-09-14,5474106,8245078
4345043,2019-10-01,5474109,8245088
4345057,2019-02-15,5474112,8245098
4345071,2019-01-01,5474115,8245108
4345085,2019-03-21,5474118,8245118
4345099,2020-01-03,5474121,8245128
4345113,2019-12-22,5474124,8245138
4345127,2019-04-12,5474127,8245148
4345141,2019-04-02,5474130,8245158
4345155,2019-07-06,5474133,8245168
4345169,2019-11-03,5474136,8245178
4345183,2019-12-25,5474139,8245188
4345197,2019-06-29,5474142,8245198
4345211,2019-12-01,5474145,8245208
4345225,2019-01-04,5474148,8245218
4345239,2019-03-24,5474151,8245228
4345253,2019-05-25,5474154,8245238
4345267,2019-02-24,5474157,8245248
4345281,2019-03-06,5474160,8245258
4345295,2019-08-04,5474163,8245268
4345309,2019-10-31,5474166,8245278
4345323,2019-07-22,5474169,8245288
4345337,2019-01-19,5474172,8245298
4345351,2019-03-15,5474175,8245308
4345365,2019-12-18,5474178,8245318
4345379,2019-01-28,5474181,8245328
4345393,2020-01-19,5474184,8245338
4345407,2019-03-15,5474187,8245348
4345421,2020-02-09,5474190,8245358
4345435,2019-08-20,5474193,8245368
4345449,2020-01-11,5474196,8245378
4345463,2019-11-17,5474199,8245388
4345477,2019-06-27,5474202,8245398
4345491,2019-02-05,5474205,8245408
4345505,2019-10-13,5474208,8245418
4345519,2019-12-14,5474211,8245428
4345533,2019-10-07,5474214,8245438
4345547,2019-04-13,5474217,8245448
4345561,2019-12-18,5474220,8245458
4345575,2019-01-26,5474223,8245468
4345589,2020-01-26,5474226,8245478
4345603,2019-05-04,5474229,8245488
4345617,2019-10-23,5474232,8245498
4345631,2019-12-09,5474235,8245508
4345645,2019-01-03,5474238,8245518
4345659,2019-12-26,5474241,8245528
4345673,2019-01-09,5474244,8245538
4345687,2019-02-06,5474247,8245548
4345701,2019-01-18,5474250,8245558
4345715,2019-12-06,5474253,8245568
4345729,2019-07-09,5474256,8245578
4345743,2019-08-30,5474259,8245588
4345757,2020-01-10,5474262,8245598
4345771,2019-02-12,5474265,8245608
4345785,2020-02-20,5474268,8245618
4345799,2020-01-28,5474271,8245628
4345813,2019-07-02,5474274,8245638
4345827,2019-10-22,5474277,8245648
4345841,2019-12-21,5474280,8245658
4345855,2019-07-22,5474283,8245668
4345869,2019-10-11,5474286,8245678
4345883,2019-09-09,5474289,8245688
4345897,2019-08-15,5474292,8245698
4345911,2019-04-05,5474295,8245708
4345925,2020-01-27,5474298,8245718
4345939,2019-06-01,5474301,8245728
4345953,2019-09-14,5474304,8245738
4345967,2019-10-08,5474307,8245748
4345981,2019-03-31,5474310,8245758
4345995,2019-10-11,5474313,8245768
4346009,2019-10-09,5474316,8245778
4346023,2019-07-01,5474319,8245788
4346037,2019-09-25,5474322,8245798
4346051,2019-07-18,5474325,8245808
4346065,2019-06-05,5474328,8245818
4346079,2020-02-23,5474331,8245828
4346093,2019-06-10,5474334,8245838
4346107,2019-09-27,5474337,8245848
4346121,2019-01-28,5474340,8245858
4346135,2019-09-23,5474343,8245868
4346149,2019-01-24,5474346,8245878
4346163,2019-05-26,5474349,8245888
4346177,2020-01-05,5474352,8245898
4346191,2019-01-02,5474355,8245908
4346205,2019-12-26,5474358,8245918
4346219,2019-08-04,5474361,8245928
4346233,2019-10-24,5474364,8245938
4346247,2019-02-04,5474367,8245948
4346261,2019-08-22,5474370,8245958
4346275,2019-06-08,5474373,8245968
4346289,2020-01-29,5474376,8245978
4346303,2019-09-21,5474379,8245988
4346317,2019-05-29,5474382,8245998
4346331,2019-09-29,5474385,8246008
4346345,2020-02-10,5474388,8246018
4346359,2019-08-13,5474391,8246028
4346373,2019-11-06,5474394,8246038
4346387,2019-08-29,5474397,8246048
4346401,2019-11-01,5474400,8246058
4346415,2019-06-06,5474403,8246068
4346429,2019-12-02,5474406,8246078
4346443,2019-03-16,5474409,8246088
4346457,2019-02-28,5474412,8246098
4346471,2020-02-05,5474415,8246108
4346485,2019-02-10,5474418,8246118
4346499,2020-01-08,5474421,8246128
4346513,2019-10-20,5474424,8246138
4346527,2019-06-02,5474427,8246148
4346541,2019-08-18,5474430,8246158
4346555,2019-10-26,5474433,8246168
4346569,2019-10-11,5474436,8246178
4346583,2019-01-24,5474439,8246188
4346597,2020-01-21,5474442,8246198
4346611,2019-11-12,5474445,8246208
4346625,2019-08-20,5474448,8246218
4346639,2019-04-22,5474451,8246228
4346653,2020-01-07,5474454,8246238
4346667,2020-02-15,5474457,8246248
4346681,2019-02-13,5474460,8246258
4346695,2019-09-04,5474463,8246268
4346709,2019-11-16,5474466,8246278
4346723,2020-01-15,5474469,8246288
4346737,2020-01-15,5474472,8246298
4346751,2020-01-11,5474475,8246308
4346765,2019-05-25,5474478,8246318
4346779,2019-10-27,5474481,8246328
4346793,2019-07-18,5474484,8246338
4346807,2019-04-04,5474487,8246348
4346821,2019-05-06,5474490,8246358
4346835,2019-09-16,5474493,8246368
4346849,2019-10-03,5474496,8246378
4346863,2019-06-30,5474499,8246388
4346877,2019-04-25,5474502,8246398
4346891,2020-01-18,5474505,8246408
4346905,2020-02-23,5474508,8246418
4346919,2019-09-29,5474511,8246428
4346933,2019-11-23,5474514,8246438
4346947,2019-03-16,5474517,8246448
4346961,2019-05-15,5474520,8246458
4346975,2019-12-03,5474523,8246468
4346989,2019-08-13,5474526,8246478
4347003,2019-02-03,5474529,8246488
4347017,2019-04-26,5474532,8246498
4347031,2019-01-24,5474535,8246508
4347045,2019-03-02,5474538,8246518
4347059,2019-09-06,5474541,8246528
4347073,2019-09-25,5474544,8246538
4347087,2019-09-20,5474547,8246548
4347101,2019-06-15,5474550,8246558
4347115,2019-07-21,5474553,8246568
4347129,2019-01-09,5474556,8246578
4347143,2019-06-09,5474559,8246588
4347157,2019-01-20,5474562,8246598
4347171,2019-01-05,5474565,8246608
4347185,2019-06-06,5474568,8246618
4347199,2019-11-19,5474571,8246628
4347213,2019-04-09,5474574,8246638
4347227,2019-01-12,5474577,8246648
4347241,2019-09-08,5474580,8246658
4347255,2019-02-04,5474583,8246668
4347269,2019-09-18,5474586,8246678
4347283,2019-08-03,5474589,8246688
4347297,2019-05-31,5474592,8246698
4347311,2019-06-27,5474595,8246708
4347325,2019-11-03,5474598,8246718
4347339,2019-12-05,5474601,8246728
4347353,2019-06-22,5474604,8246738
4347367,2019-02-17,5474607,8246748
4347381,2019-12-26,5474610,8246758
4347395,2019-11-30,5474613,8246768
4347409,2019-10-11,5474616,8246778
4347423,2019-10-15,5474619,8246788
4347437,2019-07-16,5474622,8246798
4347451,2019-12-18,5474625,8246808
4347465,2019-08-28,5474628,8246818
4347479,2019-02-12,5474631,8246828
4347493,2020-01-18,5474634,8246838
4347507,2019-06-30,5474637,8246848
4347521,2019-12-12,5474640,8246858
4347535,2019-12-16,5474643,8246868
4347549,2019-03-26,5474646,8246878
4347563,2019-12-10,5474649,8246888
4347577,2019-07-22,5474652,8246898
4347591,2019-05-04,5474655,8246908
4347605,2019-05-29,5474658,8246918
4347619,2019-08-11,5474661,8246928
4347633,2019-11-16,5474664,8246938
4347647,2020-01-13,5474667,8246948
4347661,2019-05-15,5474670,8246958
4347675,2019-09-11,5474673,8246968
4347689,2019-06-07,5474676,8246978
4347703,2020-02-04,5474679,8246988
4347717,2019-05-14,5474682,8246998
4347731,2020-02-12,5474685,8247008
4347745,2020-01-13,5474688,8247018
4347759,2019-11-04,5474691,8247028
4347773,2019-10-19,5474694,8247038
4347787,2019-05-24,5474697,8247048
4347801,2020-02-28,5474700,8247058
4347815,2019-10-12,5474703,8247068
4347829,2019-08-10,5474706,8247078
4347843,2019-03-04,5474709,8247088
4347857,2019-07-03,5474712,8247098
4347871,2019-06-04,5474715,8247108
4347885,2019-03-14,5474718,8247118
4347899,2019-04-07,5474721,8247128
4347913,2019-01-28,5474724,8247138
4347927,2019-09-09,5474727,8247148
4347941,2020-01-10,5474730,8247158
4347955,2019-01-01,5474733,8247168
4347969,2019-10-30,5474736,8247178
4347983,2020-02-25,5474739,8247188
4347997,2020-01-09,5474742,8247198
4348011,2020-02-15,5474745,8247208
4348025,2019-12-30,5474748,8247218
4348039,2020-02-09,5474751,8247228
4348053,2019-11-24,5474754,8247238
4348067,2019-02-02,5474757,8247248
4348081,2020-02-18,5474760,8247258
4348095,2019-01-27,5474763,8247268
4348109,2019-02-02,5474766,8247278
4348123,2019-07-03,5474769,8247288
4348137,2019-11-15,5474772,8247298
4348151,2019-04-05,5474775,8247308
4348165,2019-10-13,5474778,8247318
4348179,2019-03-07,5474781,8247328
4348193,2019-11-27,5474784,8247338
4348207,2019-05-24,5474787,8247348
4348221,2020-01-27,5474790,8247358
4348235,2019-07-08,5474793,8247368
4348249,2019-04-11,5474796,8247378
4348263,2020-02-11,5474799,8247388
4348277,2019-09-28,5474802,8247398
4348291,2019-12-17,5474805,8247408
4348305,2020-01-18,5474808,8247418
4348319,2019-12-22,5474811,8247428
4348333,2019-01-05,5474814,8247438
4348347,2019-11-28,5474817,8247448
4348361,2019-06-19,5474820,8247458
4348375,2019-03-09,5474823,8247468
4348389,2019-04-01,5474826,8247478
4348403,2019-01-28,5474829,8247488
4348417,2019-08-16,5474832,8247498
4348431,2019-08-28,5474835,8247508
4348445,2019-05-15,5474838,8247518
4348459,2019-11-16,5474841,8247528
4348473,2019-05-26,5474844,8247538
4348487,2019-01-04,5474847,8247548
4348501,2019-12-06,5474850,8247558
4348515,2020-02-12,5474853,8247568
4348529,2019-05-23,5474856,8247578
4348543,2019-11-16,5474859,8247588
4348557,2019-10-27,5474862,8247598
4348571,2019-11-17,5474865,8247608
4348585,2019-08-22,5474868,8247618
4348599,2019-04-13,5474871,8247628
4348613,2019-04-13,5474874,8247638
4348627,2019-09-12,5474877,8247648
4348641,2019-07-16,5474880,8247658
4348655,2019-12-22,5474883,8247668
4348669,2019-10-07,5474886,8247678
4348683,2019-04-22,5474889,8247688
4348697,2019-11-22,5474892,8247698
4348711,2019-04-26,5474895,8247708
4348725,2019-09-27,5474898,8247718
4348739,2019-12-15,5474901,8247728
4348753,2019-04-15,5474904,8247738
4348767,2019-08-16,5474907,8247748
4348781,2019-08-03,5474910,8247758
4348795,2019-08-07,5474913,8247768
4348809,2019-05-12,5474916,8247778
4348823,2019-05-30,5474919,8247788
4348837,2020-01-27,5474922,8247798
4348851,2019-03-18,5474925,8247808
4348865,2019-05-20,5474928,8247818
4348879,2019-06-03,5474931,8247828
4348893,2019-04-05,5474934,8247838
4348907,2019-04-14,5474937,8247848
4348921,2019-08-31,5474940,8247858
4348935,2019-11-11,5474943,8247868
4348949,2019-12-17,5474946,8247878
4348963,2019-12-19,5474949,8247888
4348977,2019-04-25,5474952,8247898
4348991,2019-12-13,5474955,8247908
4349005,2020-01-16,5474958,8247918
4349019,2019-08-28,5474961,8247928
4349033,2019-12-14,5474964,8247938
4349047,2020-01-31,5474967,8247948
4349061,2019-09-04,5474970,8247958
4349075,2019-10-18,5474973,8247968
4349089,2020-01-26,5474976,8247978
4349103,2019-10-09,5474979,8247988
4349117,2019-12-24,5474982,8247998
4349131,2019-06-03,5474985,8248008
4349145,2019-10-04,5474988,8248018
4349159,2020-01-25,5474991,8248028
4349173,2019-07-04,5474994,8248038
4349187,2019-05-23,5474997,8248048
4349201,2019-04-26,5475000,8248058
4349215,2019-01-15,5475003,8248068
4349229,2019-08-19,5475006,8248078
4349243,2019-05-11,5475009,8248088
4349257,2020-01-28,5475012,8248098
4349271,2019-09-10,5475015,8248108
4349285,2020-01-29,5475018,8248118
4349299,2019-10-18,5475021,8248128
4349313,2019-09-02,5475024,8248138
4349327,2019-03-07,5475027,8248148
4349341,2019-05-08,5475030,8248158
4349355,2019-05-15,5475033,8248168
4349369,2020-02-26,5475036,8248178
4349383,2019-04-28,5475039,8248188
4349397,2019-09-30,5475042,8248198
4349411,2019-09-28,5475045,8248208
4349425,2019-01-17,5475048,8248218
4349439,2019-07-01,5475051,8248228
4349453,2019-07-21,5475054,8248238
4349467,2019-08-20,5475057,8248248
4349481,2019-05-30,5475060,8248258
4349495,2019-03-16,5475063,8248268
4349509,2019-10-30,5475066,8248278
4349523,2019-07-23,5475069,8248288
4349537,2019-11-15,5475072,8248298
4349551,2019-01-19,5475075,8248308
4349565,2019-08-26,5475078,8248318
4349579,2019-02-18,5475081,8248328
4349593,2019-05-20,5475084,8248338
4349607,2020-02-12,5475087,8248348
4349621,2019-09-15,5475090,8248358
4349635,2019-10-18,5475093,8248368
4349649,2019-07-10,5475096,8248378
4349663,2020-01-29,5475099,8248388
4349677,2020-01-14,5475102,8248398
4349691,2019-08-23,5475105,8248408
4349705,2019-08-15,5475108,8248418
4349719,2019-12-12,5475111,8248428
4349733,2019-08-13,5475114,8248438
4349747,2019-06-20,5475117,8248448
4349761,2019-05-09,5475120,8248458
4349775,2019-10-11,5475123,8248468
4349789,2019-09-10,5475126,8248478
4349803,2020-02-29,5475129,8248488
4349817,2019-03-05,5475132,8248498
4349831,2019-04-24,5475135,8248508
4349845,2019-11-24,5475138,8248518
4349859,2020-01-28,5475141,8248528
4349873,2019-03-30,5475144,8248538
4349887,2019-12-21,5475147,8248548
4349901,2019-08-10,5475150,8248558
4349915,2020-01-19,5475153,8248568
4349929,2019-09-25,5475156,8248578
4349943,2019-11-05,5475159,8248588
4349957,2019-03-19,5475162,8248598
4349971,2020-02-10,5475165,8248608
4349985,2019-07-29,5475168,8248618
4349999,2019-10-31,5475171,8248628
4350013,2019-07-30,5475174,8248638
4350027,2019-05-07,5475177,8248648
4350041,2019-03-16,5475180,8248658
4350055,2019-12-21,5475183,8248668
4350069,2020-01-16,5475186,8248678
4350083,2019-08-10,5475189,8248688
4350097,2019-08-07,5475192,8248698
4350111,2019-03-05,5475195,8248708
4350125,2019-03-23,5475198,8248718
4350139,2019-11-08,5475201,8248728
4350153,2019-10-19,5475204,8248738
4350167,2019-09-24,5475207,8248748
4350181,2019-11-09,5475210,8248758
4350195,2019-03-14,5475213,8248768
4350209,2019-01-30,5475216,8248778
4350223,2019-08-19,5475219,8248788
